Calcium(mg/g),Young's_modulus(GPa)
292.4039308651413,25.31977492607414
259.5901761712139,29.437394059441303
245.84165919850514,29.83581315471079
255.40645776056962,26.860648821278744
262.91159170299534,22.623459536845363
257.00033534166226,22.06559050653539
263.9738790724923,24.19087084441415
263.3778550368452,28.720063932662356
242.6533830883315,23.646252662000695
247.30239735798995,21.467921310440996
257.8636205795889,26.541829313482857
261.38500571777627,25.293346151613868
241.19167745401109,22.39767276775151
234.21768719633383,19.382537870726846
251.15641522888743,21.281931730750628
249.62689705070505,20.206078662771578
245.31051551375668,24.522856373250075
250.88964520613987,25.346397165294803
248.69728769174048,27.17928676983795
247.90130893391566,25.63860633939374
248.76361181277844,22.038968267314726
245.110560791579,26.010485790013348
263.70952029471965,25.61197219464936
266.498824666917,29.344352391596487
263.8411861777317,28.78648336128651
275.4656791278914,29.477290957605916
268.42582616025163,29.649815389972872
249.98391014927245,25.148420211412336
265.30293646473683,27.073076104572166
270.8166499740047,24.602441822914265
260.05596320976,23.805628931613185
263.51102422690946,28.627118997197737
252.88200334567682,29.198259710070737
262.4477842668052,30.792091607052235
252.6161859135366,26.60823981296422
261.7176235662581,27.232434515899083
235.28043597690623,10.164578983476623
242.18859329307745,11.267066196200055
220.5345119855992,9.354406606375111
241.12584451250507,9.035375775533257
231.29522851830038,7.122918579611493
210.77024988088897,6.631460048782884
239.73141558982996,12.635015335802738
219.737580637167,5.6884369089093525
236.94065256326505,8.929269283599993
246.04113762537915,12.940583995702106
241.3238494007833,10.642669099362013
228.83755963552096,12.09041649986532
234.88246148222206,12.635015335802738
217.08093939127377,9.234729305595447
221.99575620884417,10.416992456362536
235.5457622295145,12.223340183970105
228.18302569866196,10.669004117823018
236.60900218961882,12.635015335802738
240.99316650197267,12.329656510758873
232.50527162153693,9.312458981750321
215.61920398849688,10.642669099362013
251.28811088035596,13.870534870534872
227.97332180698697,10.722355745977794
241.12584451250507,14.454734454734457
228.63760491334327,15.171975290085527
236.01104320430048,11.147487115991055
224.45388650269902,13.378784654375206
227.57534731230282,11.027919941305768
243.05187853100406,13.32582442031261
235.9442279037306,9.473880025061128
236.47586276801098,9.898817930313996
222.92536556780874,11.426421631146042
233.81922152211774,11.625577231876445
237.0074678638349,10.36384024573001
222.7268397315421,6.4053890353103
222.1952048672617,8.424646219921812
240.7937029593269,14.135809285415586
229.90082936408177,12.72806444459988
230.48560092317936,11.64050824680746
234.549828749512,12.542171597289709
238.40139072274985,9.633239924578508
240.32842198454094,7.056402418607142
231.56055477090865,13.804014244959127
234.549828749512,11.798214766718704
246.04113762537915,9.088629183117373
264.7712867162282,13.246048482268957
266.9260764385495,15.400678912489937
247.36970383809174,14.441563969123024
239.59778498869022,12.369440306448183
236.94065256326505,9.234729305595447
213.4937064273521,7.87984499008121
230.03347760615767,9.911982463163568
231.42789164460453,9.248094744157736
204.12788022840147,10.390462484950675
220.33504844295345,10.934878273460953
229.50184274187728,8.942529060639298
240.26206809504652,9.898817930313996
235.21411185586828,12.807843359024464
247.73451627225694,11.638950111391058
233.9513785846617,10.071634048012001
230.83040895458987,22.211791825965054
228.1064612285948,12.555434350709941
232.42430141991073,13.006804006804007
211.96564690353725,11.227071077464778
231.56055477090865,12.037353580660668
234.81563129742395,8.158974458187057
220.86665353877737,10.310679105954698
211.10285284514256,6.950187288769968
217.41258976491997,7.20259629708449
230.96308696512224,6.5118884095262075
228.18302569866196,7.508063760032265
241.79012761886136,17.682393367432738
252.6830012141065,19.11705659737156
251.15641522888743,13.73740135157458
250.6243189535316,16.3409622937182
265.7023547295603,22.11874718173931
277.7243309948722,22.278102616685295
268.824306718696,25.678391623273512
255.40645776056962,23.42037808966943
253.8116127046414,19.448957299351
276.5957492727938,26.302779790968767
251.42125030196377,22.304736761429677
264.24064909523986,24.07129176420515
271.87988993410903,24.602441822914265
246.97074698434372,16.36739106817847
271.01566698980326,18.612344242265504
250.09316038455486,17.390196098857515
267.5615734474894,21.547509736486116
279.58502325139716,21.348354135755713
259.1931691513653,17.204108298596488
251.6241372171048,19.268232937524278
270.7498346734348,18.359939698522375
256.8008866832447,22.145272688579777
260.25542675240575,21.7867527237606
271.4136414844874,24.350235208502927
272.0125679446414,23.38058090026594
276.4625800827295,20.96311519933567
281.6431994482119,20.033351836501442
257.8636205795889,18.784868674632456
263.77487694092196,20.31238308403663
268.9560023701645,19.62178085800133
271.28148442194345,19.342749610466146
259.05953855022557,19.91378466181616
259.5901761712139,24.64233872107888
283.17127385625497,22.76955965932344
261.6493496113207,21.73359307217575
250.55748876873346,21.348354135755713
262.3141238972089,25.147051076184937
261.3181904172064,20.405330995882178
253.94524330578113,24.509593619829843
249.7605276518448,18.99729893430681
256.4692363095985,17.775341279278287
252.9488186462467,21.321925361295442
264.7712867162282,16.380755018550296
240.52787064295848,19.31621219810196
241.8564517398993,20.31238308403663
264.107509673632,18.705192445349926
269.9524270296989,22.557049037364
260.1223022150262,21.38823912839661
263.51102422690946,19.39589735652728
257.26616765803067,20.604592258135565
256.6686998522443,20.299023598236197
252.4171837819663,21.64064813671113
271.87988993410903,22.87577181277969
258.19625331229895,21.507721476225413
250.2248560360234,14.574401338180866
262.03662234590024,22.145080712009847
268.9560023701645,21.24214644687086
250.4911497634673,21.667182572694383
258.9931846607311,17.58944843196812
258.6610579917812,20.551435582931646
260.4544288839761,17.881645700543338
264.24064909523986,15.477536509032571
262.91159170299534,18.213443717380727
257.3324917790686,22.198517167021105
263.51102422690946,21.653910890131364
265.30293646473683,22.01243085495054
258.9931846607311,22.39767276775151
282.3074974387964,22.158632174380205
255.60545989213995,22.650081776066028
256.6018696674462,20.94993727277192
251.61974636977394,21.627385383290896
253.34826667952663,20.989737438556336
257.8636205795889,9.194938068953817
230.232479737728,9.088629183117373
248.96408748294454,12.223340183970105
240.26206809504652,10.722355745977794
253.1487733684244,11.506010057191162
265.30293646473683,13.020358445555296
257.13350453172654,10.124595770265064
242.58656778776162,10.32394185937493
226.77838619541413,11.439684384566277
227.04420362755434,7.508063760032265
232.49065530940516,10.071634048012001
244.11461242734822,11.32011720988099
239.9304177214003,9.951970140946521
244.7125862968948,9.699653400440802
249.82688154133922,12.807843359024464
232.15900493575893,11.718727537625178
232.75598156201343,9.779335582485189
231.82637220304886,8.836422568706034
249.82688154133922,8.84968532212627
241.8564517398993,7.906560985301141
236.67532631065677,6.5118884095262075
241.59014312822717,5.462560848387625
231.36106145980642,5.356452868263894
238.26871271221748,5.582224755453105
239.06664130394174,5.528888009202973
234.88246148222206,5.542339762812205
229.0365617670913,5.31665716705087
233.08858452626703,4.546070656306881
247.36970383809174,19.06381509531116
254.67486817411154,16.752543689551565
260.4544288839761,19.26306445204083
251.08910874878563,17.058198664497876
241.19167745401109,20.391971510081746
253.1487733684244,20.113133727306955
260.6539073108501,22.503989094540277
265.17074963373636,23.47344100887408
256.6018696674462,23.00861364640892
240.7937029593269,23.99161851130355
263.2442244357054,23.71257535824465
251.81925456510444,19.83419921215197
242.05594505100154,15.690047130992014
247.56870596966206,18.67865800936667
231.29522851830038,17.190838104223932
262.03662234590024,21.936948346397166
230.232479737728,6.485362902685736
235.34676009794418,6.897136275089032
236.01104320430048,5.236780032055627
239.7977694793244,8.305074580665131
251.15641522888743,8.278354120873807
258.59473387074326,11.984302566979732
244.97789766527484,12.847636083856557
261.25137511663655,13.339090150113773
240.7937029593269,9.659857699227778
269.02281767073436,14.946480206322725
270.0197186255725,20.538076097131217
258.8595540595914,16.739379156701993
258.4620558602109,14.640627302044624
263.6431812894534,16.101820503395306
259.9227940196957,16.221395119032916
259.5901761712139,18.638771528535308
268.7570002385942,20.45839391508683
256.203895172762,17.469878280901902
251.42125030196377,17.642605107172038
268.02639301119996,20.352183249821046
273.8722629578742,22.01243085495054
272.41006614402187,21.30856587549501
270.4840172412946,23.114909138531186
262.0478450539933,22.76955965932344
262.4477842668052,23.42037808966943
207.11715420700477,3.882087693111316
212.69674531046343,3.828736064956537
219.13962165184867,3.2577025017969916
195.09471653061738,2.5537288844375468
202.53352635200514,2.8193946934104446
210.7034048118626,5.183626333232631
198.21712993082852,4.386709268599034
207.6487890712852,4.904886771028508
213.69316996999785,4.36017780899671
211.10285284514256,4.944480078338344
213.626354669428,4.825005171461868
209.0431882255038,5.303093799156791
205.3901223200761,6.6048318568003594
218.0100575707064,10.031741614418781
215.15441419324281,9.473880025061128
203.9952171020973,5.183626333232631
227.57534731230282,9.434182544418768
219.06451583614904,9.520790764885255
216.15083885277727,8.464246968183978
217.67886860813564,8.145614972386628
209.7074713318601,8.583907898868532
220.5345119855992,8.583907898868532
222.26155875675613,12.914155221241838
220.06970730611692,7.2423875337261165
206.3202228585726,8.876114096586537
206.25340755800272,7.601097986924756
205.05798076689797,7.1893335436642545
206.3202228585726,4.519446928895746
220.79983823820749,6.126735788153113
212.63042118942548,5.104140592329571
205.19065877743031,4.466285789120434
208.5120743092118,5.555508760233174
226.9110642059465,6.419034253679925
216.08451473173932,6.073591018472911
223.45697066363266,6.870408374345381
206.91767578013076,6.259483865783082
200.0100245277197,5.31665716705087
217.34577446435011,7.508063760032265
221.13247097091755,7.255845240097209
214.2369950172069,6.208270767325885
227.64167143334078,6.9371150237291985
218.54166266653033,5.515716035401077
220.1355551318512,4.692364243545349
205.72226387325424,7.029961738623157
203.33144005950118,5.821079325016335
217.5457291865278,4.386709268599034
199.0794328096913,5.4096065670868825
218.40901442445443,6.033694120308297
207.51564964967736,3.5367292847607814
202.73348107418286,4.904886771028508
173.3748022816331,3.2311740185755937
184.66614155109437,3.2974967148195518
188.85133350033436,2.8193946934104446
194.56355796164067,1.9826834157542805
183.93602550323203,4.99783021830266
177.9579687255573,2.0225788257284307
182.4079659794172,2.2613292219591443
220.1355551318512,3.8422964564696898
205.98857248492638,4.811742418041632
190.644689508301,2.8725528568048233
197.67284347254403,5.760422169870992
212.18660327176175,7.760172153872944
210.57124774931864,7.3885858767748545
231.8931726193905,7.003245743403227
216.74829177433546,6.9901779429338475
228.30644571922898,6.9901779429338475
222.85901167831432,11.705259413920832
216.98239091609597,9.381810145589675
219.07329753081072,10.536468851429483
216.4829804059554,11.107508367350889
225.31717174062567,9.806056042276516
216.28348709485317,12.024090827240435
207.25032339706908,9.407551376055313
220.66718999613158,8.88947358238697
235.0814338453359,10.018481837379476
220.79983823820749,9.712925083003825
219.07329753081072,9.487142778481363
222.85901167831432,15.265115178501006
218.2100122928841,6.711048474828004
224.98552136697944,11.917786405975384
218.2100122928841,11.984302566979732
214.4242981453805,8.75664365428145
206.7186885327887,10.562897625889754
214.09166541267044,12.847636083856557
212.29826475201907,13.830441531228935
214.3574679605824,4.347016252528064
226.73156041337074,5.760422169870992
183.7365321921298,2.048910867808509
197.35289210229453,2.4208930035701712
208.3130721776415,3.629684637558654
197.6855248350046,3.2044431414510157
194.43043342426108,3.0321136620349236
232.0638649488481,7.514294813507412
200.0768398282896,7.707219360762672
211.36817909775084,5.8477030524274625
218.0768728712763,4.745421209988137
208.84470704192188,7.3885858767748545
216.01766966271296,6.737764470047935
214.09166541267044,8.690030760896903
225.1176784295234,9.76607729363635
218.94061952027835,5.050690743604129
215.2870475510905,4.240702902120226
219.87022887924292,5.037724140086347
205.19065877743031,5.236780032055627
216.74829177433546,6.339166047827469
194.89522321951512,7.468166861867651
218.74114109340434,7.72068004351469
218.74114109340434,8.51768788776663
194.03195286581675,5.329821699900442
214.55596402839257,5.821079325016335
199.47888084297125,5.821079325016335
229.30287037876343,6.963640530569663
208.77786197289552,8.03950401588197
212.09881609360156,7.5612115060934
180.61510115098247,5.622024921237518
208.3130721776415,6.80409014267282
178.5554216471155,3.0054839818619357
226.04777896801988,7.149536354260768
213.36102841681972,4.87825709085552
227.04420362755434,5.675077423108924
211.96564690353725,6.963640530569663
197.6855248350046,4.546070656306881
202.73348107418286,5.914219213431814
208.1131174554638,4.5596280714391
225.78441743353932,8.984375488312498
226.44575346270406,9.354406606375111
203.79622985475524,9.500405531901595
244.84621689803456,14.361890716221424
247.30239735798995,13.790556538588035
252.21821141885246,16.194862171240125
250.15900821028913,12.82091115949384
261.7830099809169,12.940583995702106
262.4477842668052,14.109377534574385
252.086024587852,11.160651648840627
250.09316038455486,12.781115458280812
257.272508339261,9.760515925870259
243.2644997314141,6.517451265482762
252.086024587852,19.06381509531116
263.17790031466745,17.762080014048518
256.6018696674462,14.016432599109766
271.28148442194345,18.99729893430681
253.67844351457708,16.447278620506967
282.3874703971305,20.07578461121768
278.32276627549425,20.365446003241278
265.30293646473683,18.625508775115076
271.1488064114111,17.881645700543338
280.58046555186775,18.984129936885843
267.5615734474894,21.892863680265254
281.1120855319199,19.502008313031936
263.77487694092196,16.84578031034724
275.9309749869056,20.113133727306955
274.1371129151788,17.32387042623263
278.38861410122854,17.509763273542802
270.54989483548536,16.553388088821162
268.15953243280774,19.953669654457055
181.54471050994704,2.7528844851679537
174.23756657157134,2.2349971798790733
174.10491832949543,1.5443875128914542
253.34826667952663,18.625508775115076
252.6830012141065,18.346578724531483
250.4248107582011,14.959455738983298
243.1850179526119,15.743199341624539
245.17737609214885,17.762080014048518
251.28811088035596,14.468093940534885
252.21821141885246,16.23465787245315
247.83403222227034,15.57047995630673
252.19186633486746,16.504719796058378
256.19902803012747,16.952766322845065
249.29526156128708,17.204108298596488
256.6686998522443,18.06753854785351
283.5034154094331,20.604592258135565
255.60545989213995,21.10931354238441
270.683019372865,18.877825515620792
270.0197186255725,18.625508775115076
285.29726259693166,20.63121449735623
260.9855576844963,20.51155059029075
276.4625800827295,20.113133727306955
285.89325686412235,19.382537870726846
291.8727722961646,19.541900746625156
277.7243309948722,24.80179981754785
288.2192300954332,19.356012363886382
256.6686998522443,21.86633817342479
265.30293646473683,20.445128185285668
262.91159170299534,20.936577786971487
272.7421928129718,21.24214644687086
271.7467653967294,24.270456294078343
272.0125679446414,23.553219923298663
268.824306718696,24.48297138060918
274.1371129151788,25.61197219464936
268.42582616025163,25.147051076184937
281.8422015797822,21.228880717069693
282.9044591808227,23.075120878270486
285.29726259693166,21.946011426326386
274.2039133315204,22.70314171888975
263.2442244357054,21.706970832955086
269.8187666601027,21.348354135755713
268.7570002385942,19.953669654457055
267.5615734474894,25.824592942703177
262.5794501498172,24.961251984874032
275.9309749869056,15.026068632367846
265.30293646473683,20.24597258455526
268.0922110684777,20.56469833635188
264.107509673632,20.80384459124617
264.9712563226341,18.10762295801666
262.4477842668052,21.839707005061335
273.2738127930239,15.86277842183354
255.9376014453181,24.270456294078343
266.9645968212349,23.28754816156391
272.676374755694,19.47548280619147
272.61005063465603,25.040840410919152
270.4181991840168,20.790485105445736
278.18913567435453,22.437472933535926
257.59880039074073,19.342749610466146
256.6686998522443,19.528739190156514
265.5687241284205,18.29351580532683
263.6431812894534,20.94993727277192
263.17790031466745,19.10369711157113
257.00033534166226,20.31238308403663
229.0365617670913,17.16461172366684
249.98391014927245,16.757222560372167
245.70901095642924,17.709021559415262
255.00848326588545,15.477536509032571
263.70952029471965,23.858776677674317
258.72592345845163,20.96311519933567
244.21019894110623,20.832907462828725
235.14778773483033,16.0753932171255
255.60545989213995,19.92714414761659
246.6386203153938,19.023918197146543
256.6686998522443,24.748739874724127
241.8564517398993,19.11705659737156
263.77487694092196,27.577788459678224
253.8116127046414,24.00478453234359
255.07382502785956,25.38619435469829
250.82329131664542,23.314267133164773
262.91159170299534,29.636548916076478
263.8411861777317,19.382537870726846
264.90445590629247,23.9251990826794
249.19477813643806,18.504767418153246
265.43558470681273,26.661299755787944
249.0299353086788,23.154803060314872
265.43558470681273,26.183115883903284
251.81925456510444,25.107262815924233
246.17378586745505,14.574401338180866
238.26871271221748,14.481267402527244
239.8631112412985,23.87203943109455
248.10032594971423,18.75834316779199
242.05594505100154,20.51155059029075
267.4957405059834,20.989737438556336
235.67890165112232,15.676781401190851
242.78606109886388,13.445098421476374
238.00389252336936,14.866705756469536
247.83403222227034,13.604764888229457
247.10339522641962,14.28220258141518
249.82688154133922,14.932824570619847
306.48412797995275,32.74464065408947
310.66973668758345,30.194429851910165
319.9692536497244,30.101582392920974
326.411594158893,30.128107899761446
318.17537669376935,29.79591997702234
322.75951061252914,29.95538107349131
318.50753313117576,28.321658975202283
296.0555232319732,27.458315040992208
315.78404681625614,26.807404342837415
315.18709995845813,24.456539629767978
325.2830124368146,31.429739551786795
292.0049740113933,31.496255712791147
324.08712423463436,35.38789758868499
326.5891630017976,32.902250441620524
326.5891630017976,32.902250441620524
324.68505345149623,33.50166528512985
311.66668229510634,33.23618847634596
290.6768989782126,31.11101677637111
290.01210980809617,29.158462520667246
293.5330037667516,34.25889231007341
308.942719684883,33.20966296950549
